"day","sw_name","percent"
2023-02-13 08:00:00,中药II,0.569
2023-02-13 08:00:00,出版II,0.569
2023-02-13 08:00:00,纺织制造II,0.569
2023-02-13 08:00:00,地面兵装II,0.569
2023-02-13 08:00:00,工程咨询服务II,0.427
2023-02-13 08:00:00,饮料乳品II,0.427
2023-02-13 08:00:00,动物保健II,0.427
2023-02-13 08:00:00,光伏设备II,0.427
2023-02-13 08:00:00,商用车II,0.427
2023-02-13 08:00:00,电机II,0.427
2023-02-13 08:00:00,专业服务II,0.427
2023-02-13 08:00:00,风电设备II,0.427
2023-02-13 08:00:00,农化制品II,0.427
2023-02-13 08:00:00,航运港口II,0.427
2023-02-13 08:00:00,文娱用品II,0.427
2023-02-13 08:00:00,航空装备II,0.427
2023-02-13 08:00:00,服装家纺II,0.427
2023-02-13 08:00:00,化学纤维II,0.427
2023-02-13 08:00:00,玻璃制造II,0.285
2023-02-13 08:00:00,个护用品II,0.285
2023-02-13 08:00:00,小家电II,0.285
2023-02-13 08:00:00,种植业II,0.285
2023-02-13 08:00:00,教育II,0.285
2023-02-13 08:00:00,非白酒II,0.285
2023-02-13 08:00:00,白酒II,0.285
2023-02-13 08:00:00,休闲食品II,0.285
2023-02-13 08:00:00,电视广播II,0.285
2023-02-13 08:00:00,食品加工II,0.285
2023-02-13 08:00:00,金属非金属新材料II,0.285
2023-02-13 08:00:00,调味发酵品II,0.285
2023-02-13 08:00:00,橡胶II,0.142
2023-02-13 08:00:00,饰品II,0.142
2023-02-13 08:00:00,特钢II,0.142
2023-02-13 08:00:00,黄金II,0.142
2023-02-13 08:00:00,体育II,0.142
2023-02-13 08:00:00,厨卫电器II,0.142
2023-02-13 08:00:00,其他交运设备II,0.142
2023-02-13 08:00:00,其他建材II,0.142
2023-02-13 08:00:00,综合II,0.142
2023-02-13 08:00:00,农产品加工II,0.142
2023-02-13 08:00:00,物流II,0.142
2023-02-13 08:00:00,畜禽养殖II,0.142
2023-02-13 08:00:00,家用轻工II,0.142
2023-02-13 08:00:00,房屋建设II,0.142
2023-02-13 08:00:00,证券II,0.142
2023-02-13 08:00:00,互联网电商II,0.142
2023-02-13 08:00:00,油气开采II,0.142
2023-02-13 08:00:00,汽车服务II,0.142
2023-02-13 08:00:00,房地产服务II,0.142
2023-02-13 08:00:00,装修装饰II,0.142
2023-02-13 08:00:00,非金属材料II,0.142
2023-02-13 08:00:00,医药商业II,0.142
2023-02-13 08:00:00,房地产开发II,0.142
2023-02-13 08:00:00,影视院线II,0.142
2023-02-13 08:00:00,燃气II,0.142
2023-02-13 08:00:00,航天装备II,0.142
2023-02-13 08:00:00,冶钢原料II,0.142
2023-02-13 08:00:00,专业零售II,0.142
2023-02-13 08:00:00,视听器材II,0.142
2023-02-13 08:00:00,化妆品II,0.142
2023-02-13 08:00:00,造纸II,0.142
2023-02-13 08:00:00,水泥制造II,0.142
2023-02-13 08:00:00,煤炭开采II,0.142
2023-02-10 08:00:00,IT服务II,7.10
2023-02-10 08:00:00,汽车零部件II,5.57
2023-02-10 08:00:00,通用机械II,5.29
2023-02-10 08:00:00,软件开发II,4.74
2023-02-10 08:00:00,计算机设备II,4.74
2023-02-10 08:00:00,半导体II,4.74
2023-02-10 08:00:00,通信设备II,4.60
2023-02-10 08:00:00,自动化设备II,4.46
2023-02-10 08:00:00,专用设备II,4.46
2023-02-10 08:00:00,化学制药II,2.65
2023-02-10 08:00:00,电网设备II,2.51
2023-02-10 08:00:00,化学制品II,2.51
2023-02-10 08:00:00,电子制造II,2.51
2023-02-10 08:00:00,光学光电子II,2.23
2023-02-10 08:00:00,元件II,2.23
2023-02-10 08:00:00,医疗器械II,1.81
2023-02-10 08:00:00,通信运营II,1.81
2023-02-10 08:00:00,工业金属II,1.67
2023-02-10 08:00:00,塑料II,1.39
2023-02-10 08:00:00,其他电子II,1.25
2023-02-10 08:00:00,军工电子II,1.11
2023-02-10 08:00:00,包装印刷II,1.11
2023-02-10 08:00:00,稀有金属II,1.11
2023-02-10 08:00:00,广告营销II,1.11
2023-02-10 08:00:00,医疗服务II,1.11
2023-02-10 08:00:00,生物制品II,0.975
2023-02-10 08:00:00,电池II,0.975
2023-02-10 08:00:00,电子化学品II,0.975
2023-02-10 08:00:00,游戏II,0.836
2023-02-10 08:00:00,化学原料II,0.836
2023-02-10 08:00:00,环境治理II,0.696
2023-02-10 08:00:00,环保设备II,0.696
2023-02-10 08:00:00,基础建设II,0.696
2023-02-10 08:00:00,专业工程II,0.696
2023-02-10 08:00:00,家电零部件II,0.696
2023-02-10 08:00:00,电力II,0.696
2023-02-10 08:00:00,工程咨询服务II,0.557
2023-02-10 08:00:00,电源设备II,0.557
2023-02-10 08:00:00,电机II,0.557
2023-02-10 08:00:00,数字媒体II,0.557
2023-02-10 08:00:00,出版II,0.557
2023-02-10 08:00:00,工程机械II,0.557
2023-02-10 08:00:00,教育II,0.557
2023-02-10 08:00:00,风电设备II,0.557
2023-02-10 08:00:00,玻璃制造II,0.418
2023-02-10 08:00:00,光伏设备II,0.418
2023-02-10 08:00:00,动物保健II,0.418
2023-02-10 08:00:00,专业服务II,0.418
2023-02-10 08:00:00,小家电II,0.418
2023-02-10 08:00:00,航运港口II,0.418
2023-02-10 08:00:00,多元金融II,0.418
2023-02-10 08:00:00,船舶制造II,0.418
2023-02-10 08:00:00,服装家纺II,0.418
2023-02-10 08:00:00,化学纤维II,0.418
2023-02-10 08:00:00,休闲食品II,0.418
2023-02-10 08:00:00,饮料乳品II,0.279
2023-02-10 08:00:00,饰品II,0.279
2023-02-10 08:00:00,文娱用品II,0.279
2023-02-10 08:00:00,其他交运设备II,0.279
2023-02-10 08:00:00,商用车II,0.279
2023-02-10 08:00:00,中药II,0.279
2023-02-10 08:00:00,家用轻工II,0.279
2023-02-10 08:00:00,个护用品II,0.279
2023-02-10 08:00:00,农产品加工II,0.279
2023-02-10 08:00:00,物流II,0.279
2023-02-10 08:00:00,纺织制造II,0.279
2023-02-10 08:00:00,白酒II,0.279
2023-02-10 08:00:00,电视广播II,0.279
2023-02-10 08:00:00,运输设备II,0.279
2023-02-10 08:00:00,畜禽养殖II,0.279
2023-02-10 08:00:00,农化制品II,0.279
2023-02-10 08:00:00,种植业II,0.279
2023-02-10 08:00:00,航空装备II,0.279
2023-02-10 08:00:00,体育II,0.139
2023-02-10 08:00:00,黄金II,0.139
2023-02-10 08:00:00,房地产开发II,0.139
2023-02-10 08:00:00,橡胶II,0.139
2023-02-10 08:00:00,非白酒II,0.139
2023-02-10 08:00:00,一般零售II,0.139
2023-02-10 08:00:00,厨卫电器II,0.139
2023-02-10 08:00:00,炼化及贸易II,0.139
2023-02-10 08:00:00,房屋建设II,0.139
2023-02-10 08:00:00,互联网电商II,0.139
2023-02-10 08:00:00,证券II,0.139
2023-02-10 08:00:00,非金属材料II,0.139
2023-02-10 08:00:00,金属非金属新材料II,0.139
2023-02-10 08:00:00,食品加工II,0.139
2023-02-10 08:00:00,装修装饰II,0.139
2023-02-10 08:00:00,调味发酵品II,0.139
2023-02-10 08:00:00,燃气II,0.139
2023-02-10 08:00:00,综合II,0.139
2023-02-10 08:00:00,地面兵装II,0.139
2023-02-10 08:00:00,化妆品II,0.139
2023-02-10 08:00:00,影视院线II,0.139
2023-02-10 08:00:00,房地产服务II,0.139
2023-02-10 08:00:00,白色家电II,0.139
2023-02-10 08:00:00,照明设备II,0.139
2023-02-09 08:00:00,汽车零部件II,7.42
2023-02-09 08:00:00,IT服务II,7.14
2023-02-09 08:00:00,通用机械II,5.63
2023-02-09 08:00:00,专用设备II,5.36
2023-02-09 08:00:00,半导体II,4.95
2023-02-09 08:00:00,自动化设备II,4.40
2023-02-09 08:00:00,软件开发II,4.12
2023-02-09 08:00:00,通信设备II,3.98
2023-02-09 08:00:00,计算机设备II,3.98
2023-02-09 08:00:00,电网设备II,3.30
2023-02-09 08:00:00,电子制造II,3.02
2023-02-09 08:00:00,化学制品II,2.61
2023-02-09 08:00:00,工业金属II,2.61
2023-02-09 08:00:00,光学光电子II,2.47
2023-02-09 08:00:00,稀有金属II,1.79
2023-02-09 08:00:00,化学制药II,1.79
2023-02-09 08:00:00,元件II,1.79
2023-02-09 08:00:00,塑料II,1.51
2023-02-09 08:00:00,医疗器械II,1.37
2023-02-09 08:00:00,电池II,1.37
2023-02-09 08:00:00,其他电子II,1.24
2023-02-09 08:00:00,电子化学品II,1.10
2023-02-09 08:00:00,化学原料II,1.10
2023-02-09 08:00:00,军工电子II,0.962
2023-02-09 08:00:00,包装印刷II,0.962
2023-02-09 08:00:00,游戏II,0.962
2023-02-09 08:00:00,光伏设备II,0.824
2023-02-09 08:00:00,电源设备II,0.824
2023-02-09 08:00:00,专业工程II,0.824
2023-02-09 08:00:00,医疗服务II,0.824
2023-02-09 08:00:00,通信运营II,0.824
2023-02-09 08:00:00,环保设备II,0.687
2023-02-09 08:00:00,生物制品II,0.687
2023-02-09 08:00:00,电机II,0.687
2023-02-09 08:00:00,广告营销II,0.687
2023-02-09 08:00:00,家电零部件II,0.687
2023-02-09 08:00:00,风电设备II,0.687
2023-02-09 08:00:00,环境治理II,0.550
2023-02-09 08:00:00,工程咨询服务II,0.550
2023-02-09 08:00:00,玻璃制造II,0.412
2023-02-09 08:00:00,电力II,0.412
2023-02-09 08:00:00,多元金融II,0.412
2023-02-09 08:00:00,商用车II,0.412
2023-02-09 08:00:00,数字媒体II,0.412
2023-02-09 08:00:00,小家电II,0.412
2023-02-09 08:00:00,专业服务II,0.412
2023-02-09 08:00:00,工程机械II,0.412
2023-02-09 08:00:00,运输设备II,0.412
2023-02-09 08:00:00,金属非金属新材料II,0.412
2023-02-09 08:00:00,纺织制造II,0.412
2023-02-09 08:00:00,化学纤维II,0.412
2023-02-09 08:00:00,白酒II,0.412
2023-02-09 08:00:00,航空装备II,0.412
2023-02-09 08:00:00,基础建设II,0.275
2023-02-09 08:00:00,其他交运设备II,0.275
2023-02-09 08:00:00,动物保健II,0.275
2023-02-09 08:00:00,个护用品II,0.275
2023-02-09 08:00:00,家用轻工II,0.275
2023-02-09 08:00:00,航运港口II,0.275
2023-02-09 08:00:00,中药II,0.275
2023-02-09 08:00:00,炼化及贸易II,0.275
2023-02-09 08:00:00,出版II,0.275
2023-02-09 08:00:00,地面兵装II,0.275
2023-02-09 08:00:00,煤炭开采II,0.275
2023-02-09 08:00:00,物流II,0.275
2023-02-09 08:00:00,船舶制造II,0.275
2023-02-09 08:00:00,服装家纺II,0.275
2023-02-09 08:00:00,燃气II,0.275
2023-02-09 08:00:00,证券II,0.275
2023-02-09 08:00:00,能源金属II,0.275
2023-02-09 08:00:00,橡胶II,0.137
2023-02-09 08:00:00,体育II,0.137
2023-02-09 08:00:00,房地产开发II,0.137
2023-02-09 08:00:00,饮料乳品II,0.137
2023-02-09 08:00:00,文娱用品II,0.137
2023-02-09 08:00:00,黄金II,0.137
2023-02-09 08:00:00,农产品加工II,0.137
2023-02-09 08:00:00,电视广播II,0.137
2023-02-09 08:00:00,特钢II,0.137
2023-02-09 08:00:00,非白酒II,0.137
2023-02-09 08:00:00,房屋建设II,0.137
2023-02-09 08:00:00,综合II,0.137
2023-02-09 08:00:00,饰品II,0.137
2023-02-09 08:00:00,厨卫电器II,0.137
2023-02-09 08:00:00,装修装饰II,0.137
2023-02-09 08:00:00,普钢II,0.137
2023-02-09 08:00:00,视听器材II,0.137
2023-02-09 08:00:00,互联网电商II,0.137
2023-02-09 08:00:00,非金属材料II,0.137
2023-02-09 08:00:00,化妆品II,0.137
2023-02-09 08:00:00,教育II,0.137
2023-02-09 08:00:00,畜禽养殖II,0.137
2023-02-09 08:00:00,休闲食品II,0.137
2023-02-09 08:00:00,农化制品II,0.137
2023-02-08 08:00:00,汽车零部件II,8.60
2023-02-08 08:00:00,IT服务II,6.24
2023-02-08 08:00:00,通用机械II,5.69
2023-02-08 08:00:00,专用设备II,5.41
2023-02-08 08:00:00,电网设备II,4.16
2023-02-08 08:00:00,自动化设备II,4.02
2023-02-08 08:00:00,软件开发II,3.61
2023-02-08 08:00:00,计算机设备II,3.61
2023-02-08 08:00:00,通信设备II,3.19
2023-02-08 08:00:00,电子制造II,2.77
2023-02-08 08:00:00,工业金属II,2.64
2023-02-08 08:00:00,光学光电子II,2.50
2023-02-08 08:00:00,化学制药II,2.50
2023-02-08 08:00:00,半导体II,2.50
2023-02-08 08:00:00,电池II,2.22
2023-02-08 08:00:00,化学制品II,2.08
2023-02-08 08:00:00,稀有金属II,1.94
2023-02-08 08:00:00,医疗器械II,1.94
2023-02-08 08:00:00,塑料II,1.39
2023-02-08 08:00:00,医疗服务II,1.25
2023-02-08 08:00:00,生物制品II,1.25
2023-02-08 08:00:00,电源设备II,0.971
2023-02-08 08:00:00,光伏设备II,0.971
2023-02-08 08:00:00,电机II,0.971
2023-02-08 08:00:00,包装印刷II,0.971
2023-02-08 08:00:00,元件II,0.971
2023-02-08 08:00:00,化学原料II,0.971
2023-02-08 08:00:00,电子化学品II,0.971
2023-02-08 08:00:00,军工电子II,0.832
2023-02-08 08:00:00,游戏II,0.832
2023-02-08 08:00:00,环保设备II,0.832
2023-02-08 08:00:00,家电零部件II,0.832
2023-02-08 08:00:00,环境治理II,0.694
2023-02-08 08:00:00,其他电子II,0.694
2023-02-08 08:00:00,风电设备II,0.694
2023-02-08 08:00:00,工程咨询服务II,0.555
2023-02-08 08:00:00,多元金融II,0.555
2023-02-08 08:00:00,电力II,0.555
2023-02-08 08:00:00,小家电II,0.555
2023-02-08 08:00:00,基础建设II,0.555
2023-02-08 08:00:00,炼化及贸易II,0.555
2023-02-08 08:00:00,工程机械II,0.555
2023-02-08 08:00:00,纺织制造II,0.555
2023-02-08 08:00:00,能源金属II,0.555
2023-02-08 08:00:00,玻璃制造II,0.416
2023-02-08 08:00:00,动物保健II,0.416
2023-02-08 08:00:00,家用轻工II,0.416
2023-02-08 08:00:00,广告营销II,0.416
2023-02-08 08:00:00,金属非金属新材料II,0.416
2023-02-08 08:00:00,通信运营II,0.416
2023-02-08 08:00:00,教育II,0.416
2023-02-08 08:00:00,运输设备II,0.416
2023-02-08 08:00:00,视听器材II,0.416
2023-02-08 08:00:00,专业服务II,0.416
2023-02-08 08:00:00,化学纤维II,0.416
2023-02-08 08:00:00,航空装备II,0.416
2023-02-08 08:00:00,出版II,0.416
2023-02-08 08:00:00,专业工程II,0.277
2023-02-08 08:00:00,其他交运设备II,0.277
2023-02-08 08:00:00,农产品加工II,0.277
2023-02-08 08:00:00,橡胶II,0.277
2023-02-08 08:00:00,数字媒体II,0.277
2023-02-08 08:00:00,航运港口II,0.277
2023-02-08 08:00:00,商用车II,0.277
2023-02-08 08:00:00,服装家纺II,0.277
2023-02-08 08:00:00,中药II,0.277
2023-02-08 08:00:00,煤炭开采II,0.277
2023-02-08 08:00:00,个护用品II,0.277
2023-02-08 08:00:00,物流II,0.277
2023-02-08 08:00:00,装修装饰II,0.277
2023-02-08 08:00:00,综合II,0.277
2023-02-08 08:00:00,燃气II,0.277
2023-02-08 08:00:00,证券II,0.277
2023-02-08 08:00:00,白酒II,0.277
2023-02-08 08:00:00,畜禽养殖II,0.277
2023-02-08 08:00:00,体育II,0.139
2023-02-08 08:00:00,文娱用品II,0.139
2023-02-08 08:00:00,黄金II,0.139
2023-02-08 08:00:00,饮料乳品II,0.139
2023-02-08 08:00:00,房地产开发II,0.139
2023-02-08 08:00:00,地面兵装II,0.139
2023-02-08 08:00:00,休闲食品II,0.139
2023-02-08 08:00:00,互联网电商II,0.139
2023-02-08 08:00:00,厨卫电器II,0.139
2023-02-08 08:00:00,非白酒II,0.139
2023-02-08 08:00:00,非金属材料II,0.139
2023-02-08 08:00:00,普钢II,0.139
2023-02-08 08:00:00,房屋建设II,0.139
2023-02-08 08:00:00,农化制品II,0.139
2023-02-08 08:00:00,食品加工II,0.139
2023-02-08 08:00:00,特钢II,0.139
2023-02-08 08:00:00,船舶制造II,0.139
2023-02-08 08:00:00,油服工程II,0.139
2023-02-08 08:00:00,白色家电II,0.139
2023-02-08 08:00:00,医药商业II,0.139
2023-02-08 08:00:00,房地产服务II,0.139
2023-02-07 08:00:00,IT服务II,7.65
2023-02-07 08:00:00,汽车零部件II,6.54
2023-02-07 08:00:00,自动化设备II,5.01
2023-02-07 08:00:00,软件开发II,4.87
2023-02-07 08:00:00,通用机械II,4.73
2023-02-07 08:00:00,计算机设备II,4.59
2023-02-07 08:00:00,专用设备II,4.59
2023-02-07 08:00:00,通信设备II,3.62
2023-02-07 08:00:00,电子制造II,3.20
2023-02-07 08:00:00,电网设备II,3.06
2023-02-07 08:00:00,光学光电子II,2.78
2023-02-07 08:00:00,半导体II,2.78
2023-02-07 08:00:00,工业金属II,2.23
2023-02-07 08:00:00,化学制品II,2.09
2023-02-07 08:00:00,化学制药II,1.81
2023-02-07 08:00:00,医疗器械II,1.81
2023-02-07 08:00:00,稀有金属II,1.53
2023-02-07 08:00:00,医疗服务II,1.25
2023-02-07 08:00:00,游戏II,1.25
2023-02-07 08:00:00,塑料II,1.25
2023-02-07 08:00:00,环境治理II,0.974
2023-02-07 08:00:00,电机II,0.974
2023-02-07 08:00:00,包装印刷II,0.974
2023-02-07 08:00:00,通信运营II,0.974
2023-02-07 08:00:00,环保设备II,0.974
2023-02-07 08:00:00,其他电子II,0.974
2023-02-07 08:00:00,电池II,0.974
2023-02-07 08:00:00,军工电子II,0.835
2023-02-07 08:00:00,专业工程II,0.835
2023-02-07 08:00:00,生物制品II,0.835
2023-02-07 08:00:00,元件II,0.835
2023-02-07 08:00:00,广告营销II,0.695
2023-02-07 08:00:00,光伏设备II,0.695
2023-02-07 08:00:00,家电零部件II,0.695
2023-02-07 08:00:00,家用轻工II,0.695
2023-02-07 08:00:00,基础建设II,0.695
2023-02-07 08:00:00,化学原料II,0.695
2023-02-07 08:00:00,电子化学品II,0.695
2023-02-07 08:00:00,出版II,0.695
2023-02-07 08:00:00,化学纤维II,0.695
2023-02-07 08:00:00,电源设备II,0.556
2023-02-07 08:00:00,多元金融II,0.556
2023-02-07 08:00:00,工程咨询服务II,0.556
2023-02-07 08:00:00,小家电II,0.556
2023-02-07 08:00:00,炼化及贸易II,0.556
2023-02-07 08:00:00,风电设备II,0.556
2023-02-07 08:00:00,工程机械II,0.556
2023-02-07 08:00:00,互联网电商II,0.556
2023-02-07 08:00:00,电力II,0.556
2023-02-07 08:00:00,玻璃制造II,0.417
2023-02-07 08:00:00,动物保健II,0.417
2023-02-07 08:00:00,商用车II,0.417
2023-02-07 08:00:00,教育II,0.417
2023-02-07 08:00:00,金属非金属新材料II,0.417
2023-02-07 08:00:00,专业服务II,0.417
2023-02-07 08:00:00,航空装备II,0.417
2023-02-07 08:00:00,证券II,0.417
2023-02-07 08:00:00,视听器材II,0.417
2023-02-07 08:00:00,数字媒体II,0.278
2023-02-07 08:00:00,农产品加工II,0.278
2023-02-07 08:00:00,个护用品II,0.278
2023-02-07 08:00:00,文娱用品II,0.278
2023-02-07 08:00:00,房地产开发II,0.278
2023-02-07 08:00:00,中药II,0.278
2023-02-07 08:00:00,航运港口II,0.278
2023-02-07 08:00:00,运输设备II,0.278
2023-02-07 08:00:00,影视院线II,0.278
2023-02-07 08:00:00,煤炭开采II,0.278
2023-02-07 08:00:00,综合II,0.278
2023-02-07 08:00:00,房屋建设II,0.278
2023-02-07 08:00:00,白酒II,0.278
2023-02-07 08:00:00,其他交运设备II,0.278
2023-02-07 08:00:00,特钢II,0.278
2023-02-07 08:00:00,畜禽养殖II,0.278
2023-02-07 08:00:00,饰品II,0.278
2023-02-07 08:00:00,体育II,0.139
2023-02-07 08:00:00,黄金II,0.139
2023-02-07 08:00:00,饮料乳品II,0.139
2023-02-07 08:00:00,橡胶II,0.139
2023-02-07 08:00:00,物流II,0.139
2023-02-07 08:00:00,房地产服务II,0.139
2023-02-07 08:00:00,电视广播II,0.139
2023-02-07 08:00:00,纺织制造II,0.139
2023-02-07 08:00:00,造纸II,0.139
2023-02-07 08:00:00,厨卫电器II,0.139
2023-02-07 08:00:00,一般零售II,0.139
2023-02-07 08:00:00,非白酒II,0.139
2023-02-07 08:00:00,休闲食品II,0.139
2023-02-07 08:00:00,普钢II,0.139
2023-02-07 08:00:00,服装家纺II,0.139
2023-02-07 08:00:00,种植业II,0.139
2023-02-07 08:00:00,燃气II,0.139
2023-02-07 08:00:00,其他建材II,0.139
2023-02-07 08:00:00,食品加工II,0.139
2023-02-07 08:00:00,船舶制造II,0.139
2023-02-07 08:00:00,装修装饰II,0.139
2023-02-07 08:00:00,非金属材料II,0.139
2023-02-07 08:00:00,白色家电II,0.139
2023-02-07 08:00:00,化妆品II,0.139
2023-02-07 08:00:00,汽车服务II,0.139
2023-02-06 08:00:00,IT服务II,9.81
2023-02-06 08:00:00,软件开发II,8.70
2023-02-06 08:00:00,计算机设备II,5.80
2023-02-06 08:00:00,汽车零部件II,4.97
2023-02-06 08:00:00,专用设备II,4.83
2023-02-06 08:00:00,通用机械II,4.28
2023-02-06 08:00:00,自动化设备II,3.73
2023-02-06 08:00:00,电网设备II,3.45
2023-02-06 08:00:00,通信设备II,3.45
2023-02-06 08:00:00,半导体II,3.31
2023-02-06 08:00:00,电子制造II,2.76
2023-02-06 08:00:00,化学制品II,2.62
2023-02-06 08:00:00,化学制药II,2.49
2023-02-06 08:00:00,光学光电子II,2.21
2023-02-06 08:00:00,医疗器械II,2.21
2023-02-06 08:00:00,通信运营II,1.80
2023-02-06 08:00:00,工业金属II,1.66
2023-02-06 08:00:00,军工电子II,1.38
2023-02-06 08:00:00,稀有金属II,1.38
2023-02-06 08:00:00,游戏II,1.24
2023-02-06 08:00:00,元件II,1.11
2023-02-06 08:00:00,电机II,0.967
2023-02-06 08:00:00,专业工程II,0.967
2023-02-06 08:00:00,生物制品II,0.967
2023-02-06 08:00:00,塑料II,0.967
2023-02-06 08:00:00,医疗服务II,0.829
2023-02-06 08:00:00,包装印刷II,0.829
2023-02-06 08:00:00,环境治理II,0.691
2023-02-06 08:00:00,电源设备II,0.691
2023-02-06 08:00:00,光伏设备II,0.691
2023-02-06 08:00:00,广告营销II,0.691
2023-02-06 08:00:00,多元金融II,0.691
2023-02-06 08:00:00,风电设备II,0.691
2023-02-06 08:00:00,其他电子II,0.691
2023-02-06 08:00:00,化学原料II,0.691
2023-02-06 08:00:00,环保设备II,0.691
2023-02-06 08:00:00,电子化学品II,0.691
2023-02-06 08:00:00,航空装备II,0.691
2023-02-06 08:00:00,专业服务II,0.553
2023-02-06 08:00:00,电池II,0.553
2023-02-06 08:00:00,玻璃制造II,0.414
2023-02-06 08:00:00,动物保健II,0.414
2023-02-06 08:00:00,工程咨询服务II,0.414
2023-02-06 08:00:00,家用轻工II,0.414
2023-02-06 08:00:00,小家电II,0.414
2023-02-06 08:00:00,中药II,0.414
2023-02-06 08:00:00,商用车II,0.414
2023-02-06 08:00:00,纺织制造II,0.414
2023-02-06 08:00:00,家电零部件II,0.414
2023-02-06 08:00:00,基础建设II,0.414
2023-02-06 08:00:00,炼化及贸易II,0.414
2023-02-06 08:00:00,航运港口II,0.414
2023-02-06 08:00:00,证券II,0.414
2023-02-06 08:00:00,出版II,0.414
2023-02-06 08:00:00,工程机械II,0.414
2023-02-06 08:00:00,电力II,0.414
2023-02-06 08:00:00,其他交运设备II,0.276
2023-02-06 08:00:00,数字媒体II,0.276
2023-02-06 08:00:00,房地产开发II,0.276
2023-02-06 08:00:00,橡胶II,0.276
2023-02-06 08:00:00,个护用品II,0.276
2023-02-06 08:00:00,文娱用品II,0.276
2023-02-06 08:00:00,教育II,0.276
2023-02-06 08:00:00,造纸II,0.276
2023-02-06 08:00:00,化学纤维II,0.276
2023-02-06 08:00:00,船舶制造II,0.276
2023-02-06 08:00:00,非金属材料II,0.276
2023-02-06 08:00:00,体育II,0.138
2023-02-06 08:00:00,农产品加工II,0.138
2023-02-06 08:00:00,金属非金属新材料II,0.138
2023-02-06 08:00:00,饮料乳品II,0.138
2023-02-06 08:00:00,黄金II,0.138
2023-02-06 08:00:00,白色家电II,0.138
2023-02-06 08:00:00,电视广播II,0.138
2023-02-06 08:00:00,视听器材II,0.138
2023-02-06 08:00:00,互联网电商II,0.138
2023-02-06 08:00:00,特钢II,0.138
2023-02-06 08:00:00,运输设备II,0.138
2023-02-06 08:00:00,物流II,0.138
2023-02-06 08:00:00,普钢II,0.138
2023-02-06 08:00:00,房地产服务II,0.138
2023-02-06 08:00:00,综合II,0.138
2023-02-06 08:00:00,煤炭开采II,0.138
2023-02-06 08:00:00,房屋建设II,0.138
2023-02-06 08:00:00,一般零售II,0.138
2023-02-06 08:00:00,化妆品II,0.138
2023-02-06 08:00:00,饰品II,0.138
2023-02-06 08:00:00,医药商业II,0.138
2023-02-03 08:00:00,IT服务II,9.36
2023-02-03 08:00:00,软件开发II,7.46
2023-02-03 08:00:00,计算机设备II,5.29
2023-02-03 08:00:00,汽车零部件II,5.29
2023-02-03 08:00:00,专用设备II,4.61
2023-02-03 08:00:00,通用机械II,4.34
2023-02-03 08:00:00,自动化设备II,3.53
2023-02-03 08:00:00,通信设备II,3.39
2023-02-03 08:00:00,半导体II,2.99
2023-02-03 08:00:00,电子制造II,2.85
2023-02-03 08:00:00,电网设备II,2.71
2023-02-03 08:00:00,化学制药II,2.31
2023-02-03 08:00:00,光学光电子II,2.17
2023-02-03 08:00:00,化学制品II,2.17
2023-02-03 08:00:00,医疗器械II,1.76
2023-02-03 08:00:00,工业金属II,1.49
2023-02-03 08:00:00,稀有金属II,1.36
2023-02-03 08:00:00,军工电子II,1.36
2023-02-03 08:00:00,通信运营II,1.36
2023-02-03 08:00:00,元件II,1.36
2023-02-03 08:00:00,医疗服务II,1.22
2023-02-03 08:00:00,游戏II,1.22
2023-02-03 08:00:00,塑料II,1.22
2023-02-03 08:00:00,生物制品II,1.09
2023-02-03 08:00:00,环境治理II,0.950
2023-02-03 08:00:00,专业工程II,0.950
2023-02-03 08:00:00,包装印刷II,0.950
2023-02-03 08:00:00,化学原料II,0.950
2023-02-03 08:00:00,广告营销II,0.814
2023-02-03 08:00:00,风电设备II,0.814
2023-02-03 08:00:00,其他电子II,0.814
2023-02-03 08:00:00,电子化学品II,0.814
2023-02-03 08:00:00,航空装备II,0.814
2023-02-03 08:00:00,电机II,0.678
2023-02-03 08:00:00,多元金融II,0.678
2023-02-03 08:00:00,光伏设备II,0.678
2023-02-03 08:00:00,电源设备II,0.678
2023-02-03 08:00:00,中药II,0.678
2023-02-03 08:00:00,基础建设II,0.678
2023-02-03 08:00:00,家电零部件II,0.678
2023-02-03 08:00:00,工程咨询服务II,0.543
2023-02-03 08:00:00,家用轻工II,0.543
2023-02-03 08:00:00,证券II,0.543
2023-02-03 08:00:00,教育II,0.543
2023-02-03 08:00:00,运输设备II,0.543
2023-02-03 08:00:00,电力II,0.543
2023-02-03 08:00:00,玻璃制造II,0.407
2023-02-03 08:00:00,小家电II,0.407
2023-02-03 08:00:00,数字媒体II,0.407
2023-02-03 08:00:00,服装家纺II,0.407
2023-02-03 08:00:00,动物保健II,0.407
2023-02-03 08:00:00,电池II,0.407
2023-02-03 08:00:00,专业服务II,0.407
2023-02-03 08:00:00,互联网电商II,0.407
2023-02-03 08:00:00,视听器材II,0.407
2023-02-03 08:00:00,出版II,0.407
2023-02-03 08:00:00,纺织制造II,0.407
2023-02-03 08:00:00,航运港口II,0.407
2023-02-03 08:00:00,化学纤维II,0.407
2023-02-03 08:00:00,造纸II,0.271
2023-02-03 08:00:00,其他交运设备II,0.271
2023-02-03 08:00:00,炼化及贸易II,0.271
2023-02-03 08:00:00,商用车II,0.271
2023-02-03 08:00:00,文娱用品II,0.271
2023-02-03 08:00:00,金属非金属新材料II,0.271
